agent_id,o_zone_id,d_zone_id,volume,travel_time,node_sequence,o_node_id,d_node_id
849,2,86,0.322782383,22.78308962,2;548;550;560;558;557;490;631;636;632;86,2,86
850,2,86,0.764456232,22.71754358,2;548;550;553;496;556;557;490;631;636;632;86,2,86
851,2,86,1.718527638,22.60131959,2;548;552;435;554;625;555;624;626;485;628;632;86,2,86
852,2,86,1.081439517,22.68121633,2;548;552;553;496;556;557;490;631;636;632;86,2,86
853,2,86,0.11279423,22.79569634,2;548;550;560;558;491;490;631;636;632;86,2,86
854,2,87,0.118324424,25.72775666,2;548;550;560;558;557;490;631;636;632;633;87,2,87
855,2,87,0.28435466,25.66221062,2;548;550;553;496;556;557;490;631;636;632;633;87,2,87
856,2,87,0.961237631,25.4793324,2;548;552;435;554;625;555;624;626;485;628;629;633;87,2,87
857,2,87,0,25.98085782,2;548;552;435;554;622;623;627;484;629;633;87,2,87
858,2,87,0.156083285,25.62588337,2;548;552;553;496;556;557;490;631;636;632;633;87,2,87
859,2,88,0.193659524,25.82237317,2;548;550;560;558;557;490;631;571;634;88,2,88
860,2,88,0.285762858,25.67657985,2;548;550;553;496;556;557;490;631;636;501;502;634;88,2,88
861,2,88,0.12197028,25.75473262,2;548;550;560;558;491;490;631;636;501;502;634;88,2,88
862,2,88,0.18119238,25.8349799,2;548;550;560;558;491;490;631;571;634;88,2,88
863,2,88,0.351459655,25.72049988,2;548;552;553;496;556;557;490;631;571;634;88,2,88
864,2,88,0.335955303,25.6402526,2;548;552;553;496;556;557;490;631;636;501;502;634;88,2,88
865,2,89,0.006031523,29.15117774,2;548;550;560;558;557;490;631;571;634;635;89,2,89
866,2,89,0.054703605,28.39518845,2;548;550;553;496;556;557;490;631;636;501;502;503;504;635;89,2,89
867,2,89,0.065811678,28.47334122,2;548;550;560;558;491;490;631;636;501;502;503;504;635;89,2,89
868,2,89,0.014148119,28.46073449,2;548;550;560;558;557;490;631;636;501;502;503;504;635;89,2,89
869,2,89,0.139305075,28.3588612,2;548;552;553;496;556;557;490;631;636;501;502;503;504;635;89,2,89
870,2,90,0.164357261,19.73386834,2;548;550;560;558;557;490;631;636;90,2,90
871,2,90,0.233906587,19.6683223,2;548;550;553;496;556;557;490;631;636;90,2,90
872,2,90,0.276342996,19.74647507,2;548;550;560;558;491;490;631;636;90,2,90
873,2,90,0.535393156,19.63199505,2;548;552;553;496;556;557;490;631;636;90,2,90
874,2,91,0.441195928,24.2394648,2;548;550;560;558;557;490;631;571;637;91,2,91
875,2,91,0.592517652,24.17445005,2;548;550;553;496;556;557;490;631;636;501;571;637;91,2,91
876,2,91,0.247161091,24.25260282,2;548;550;560;558;491;490;631;636;501;571;637;91,2,91
877,2,91,0.39825377,24.25207153,2;548;550;560;558;491;490;631;571;637;91,2,91
878,2,91,0.802611931,24.13759151,2;548;552;553;496;556;557;490;631;571;637;91,2,91
879,2,91,0.598259627,24.1381228,2;548;552;553;496;556;557;490;631;636;501;571;637;91,2,91
880,2,92,0.005690595,36.01669731,2;548;550;560;558;557;490;631;636;501;502;503;477;476;707;638;92,2,92
881,2,92,0.007853766,35.95115127,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;707;638;92,2,92
882,2,92,0.009527665,36.02930404,2;548;550;560;558;491;490;631;636;501;502;503;477;476;707;638;92,2,92
883,2,92,0.016927975,35.91482402,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;707;638;92,2,92
884,2,93,0.03344209,29.0175743,2;548;550;560;558;557;490;631;571;634;505;639;93,2,93
885,2,93,0.048754284,28.87178097,2;548;550;553;496;556;557;490;631;636;501;502;634;505;639;93,2,93
886,2,93,0.021215293,28.94993374,2;548;550;560;558;491;490;631;636;501;502;634;505;639;93,2,93
887,2,93,0.031556446,29.03018103,2;548;550;560;558;491;490;631;571;634;505;639;93,2,93
888,2,93,0.060074566,28.91570101,2;548;552;553;496;556;557;490;631;571;634;505;639;93,2,93
889,2,93,0.05495732,28.83545372,2;548;552;553;496;556;557;490;631;636;501;502;634;505;639;93,2,93
890,2,94,0.000869538,32.11968412,2;548;550;560;558;557;490;631;571;634;635;640;94,2,94
891,2,94,0.005874271,31.36369483,2;548;550;553;496;556;557;490;631;636;501;502;503;504;635;640;94,2,94
892,2,94,0.005593835,31.4418476,2;548;550;560;558;491;490;631;636;501;502;503;504;635;640;94,2,94
893,2,94,0,31.96137227,2;548;550;560;558;491;490;631;571;634;505;639;640;94,2,94
894,2,94,0.001740595,31.42924087,2;548;550;560;558;557;490;631;636;501;502;503;504;635;640;94,2,94
895,2,94,0.015921761,31.32736758,2;548;552;553;496;556;557;490;631;636;501;502;503;504;635;640;94,2,94
896,2,95,0.009472684,32.0682152,2;548;550;560;558;557;490;631;571;634;505;639;641;95,2,95
897,2,95,0.013684559,31.92242187,2;548;550;553;496;556;557;490;631;636;501;502;634;505;639;641;95,2,95
898,2,95,0.006041744,32.00057464,2;548;550;560;558;491;490;631;636;501;502;634;505;639;641;95,2,95
899,2,95,0.00899516,32.08082193,2;548;550;560;558;491;490;631;571;634;505;639;641;95,2,95
900,2,95,0.016885901,31.96634191,2;548;552;553;496;556;557;490;631;571;634;505;639;641;95,2,95
901,2,95,0.014919951,31.88609462,2;548;552;553;496;556;557;490;631;636;501;502;634;505;639;641;95,2,95
902,2,96,0.000701359,35.05289318,2;548;550;560;558;557;490;631;571;634;635;640;642;96,2,96
903,2,96,0.003923356,34.2969039,2;548;550;553;496;556;557;490;631;636;501;502;503;504;635;640;642;96,2,96
904,2,96,0.003752425,34.37505667,2;548;550;560;558;491;490;631;636;501;502;503;504;635;640;642;96,2,96
905,2,96,0,34.89458134,2;548;550;560;558;491;490;631;571;634;505;639;640;642;96,2,96
906,2,96,0.001146731,34.36244994,2;548;550;560;558;557;490;631;636;501;502;503;504;635;640;642;96,2,96
907,2,96,0.010476129,34.26057665,2;548;552;553;496;556;557;490;631;636;501;502;503;504;635;640;642;96,2,96
908,2,97,0.007864292,26.01937176,2;548;550;560;558;491;559;566;500;570;572;576;643;97,2,97
909,2,97,0,26.12433763,2;548;547;549;551;563;564;565;569;572;576;643;97,2,97
910,2,97,1.482135708,25.1491473,2;548;550;551;563;564;565;569;572;576;643;97,2,97
911,2,98,0.203002035,27.15379158,2;548;550;560;558;557;490;631;571;637;644;98,2,98
912,2,98,0.272409919,27.08877682,2;548;550;553;496;556;557;490;631;636;501;571;637;644;98,2,98
913,2,98,0.116152765,27.16692959,2;548;550;560;558;491;490;631;636;501;571;637;644;98,2,98
914,2,98,0.18546531,27.1663983,2;548;550;560;558;491;490;631;571;637;644;98,2,98
915,2,98,0.365821063,27.05191828,2;548;552;553;496;556;557;490;631;571;637;644;98,2,98
916,2,98,0.267148908,27.05244958,2;548;552;553;496;556;557;490;631;636;501;571;637;644;98,2,98
917,2,99,0.178489206,28.68631963,2;548;550;551;563;564;565;569;573;577;578;645;99,2,99
918,2,99,0.001510794,29.66150995,2;548;547;549;551;563;564;565;569;573;577;578;645;99,2,99
919,2,100,0.013012288,30.18756677,2;548;550;560;558;557;490;631;571;637;644;646;100,2,100
920,2,100,0.017449676,30.12255202,2;548;550;553;496;556;557;490;631;636;501;571;637;644;646;100,2,100
921,2,100,0.007574116,30.20070478,2;548;550;560;558;491;490;631;636;501;571;637;644;646;100,2,100
922,2,100,0.012005972,30.20017349,2;548;550;560;558;491;490;631;571;637;644;646;100,2,100
923,2,100,0.023264533,30.08569348,2;548;552;553;496;556;557;490;631;571;637;644;646;100,2,100
924,2,100,0.016693415,30.08622477,2;548;552;553;496;556;557;490;631;636;501;571;637;644;646;100,2,100
925,2,101,1.189093871,28.89846776,2;548;550;551;563;564;565;568;574;575;580;579;647;101,2,101
926,2,101,0.010906129,29.87365809,2;548;547;549;551;563;564;565;568;574;575;580;579;647;101,2,101
927,2,102,0.00645288,35.56320673,2;548;550;560;558;557;490;631;571;634;505;639;641;648;102,2,102
928,2,102,0.002168932,36.06748174,2;548;550;553;496;556;557;490;631;636;501;571;637;644;646;653;648;102,2,102
929,2,102,0,36.14563451,2;548;550;560;558;491;490;631;636;501;571;637;644;646;653;648;102,2,102
930,2,102,0,36.14510322,2;548;550;560;558;491;490;631;571;637;644;646;653;648;102,2,102
931,2,102,0.003227556,35.57581346,2;548;550;560;558;491;490;631;571;634;505;639;641;648;102,2,102
932,2,102,0.009684845,35.46133344,2;548;552;553;496;556;557;490;631;571;634;505;639;641;648;102,2,102
933,2,102,0.003837977,35.41741341,2;548;550;553;496;556;557;490;631;636;501;502;634;505;639;641;648;102,2,102
934,2,102,0.001508046,35.49556617,2;548;550;560;558;491;490;631;636;501;502;634;505;639;641;648;102,2,102
935,2,102,0.013119765,35.38108616,2;548;552;553;496;556;557;490;631;636;501;502;634;505;639;641;648;102,2,102
936,2,103,0.001211722,38.1104456,2;548;550;560;558;557;490;631;571;634;635;640;642;649;103,2,103
937,2,103,0.005894452,37.35445631,2;548;550;553;496;556;557;490;631;636;501;502;503;504;635;640;642;649;103,2,103
938,2,103,0.005659087,37.43260908,2;548;550;560;558;491;490;631;636;501;502;503;504;635;640;642;649;103,2,103
939,2,103,1.13E-05,37.95213375,2;548;550;560;558;491;490;631;571;634;505;639;640;642;649;103,2,103
940,2,103,0.001702136,37.42000236,2;548;550;560;558;557;490;631;636;501;502;503;504;635;640;642;649;103,2,103
941,2,103,0.015521348,37.31812907,2;548;552;553;496;556;557;490;631;636;501;502;503;504;635;640;642;649;103,2,103
942,2,104,0.00494722,38.51291456,2;548;550;560;558;557;490;631;571;634;505;639;641;648;650;104,2,104
943,2,104,0.001732185,39.01718957,2;548;550;553;496;556;557;490;631;636;501;571;637;644;646;653;648;650;104,2,104
944,2,104,0,39.46796089,2;548;550;551;563;564;565;569;573;577;578;645;652;452;451;655;650;104,2,104
945,2,104,0,39.09481105,2;548;550;560;558;491;490;631;571;637;644;646;653;648;650;104,2,104
946,2,104,0.002465149,38.52552128,2;548;550;560;558;491;490;631;571;634;505;639;641;648;650;104,2,104
947,2,104,0.007281777,38.41104127,2;548;552;553;496;556;557;490;631;571;634;505;639;641;648;650;104,2,104
948,2,104,0.002887808,38.36712123,2;548;550;553;496;556;557;490;631;636;501;502;634;505;639;641;648;650;104,2,104
949,2,104,0.001159365,38.445274,2;548;550;560;558;491;490;631;636;501;502;634;505;639;641;648;650;104,2,104
950,2,104,0.009526495,38.33079398,2;548;552;553;496;556;557;490;631;636;501;502;634;505;639;641;648;650;104,2,104
951,2,105,0.000447463,41.05063042,2;548;550;560;558;557;490;631;571;634;635;640;642;649;651;105,2,105
952,2,105,0.001967387,40.29464114,2;548;550;553;496;556;557;490;631;636;501;502;503;504;635;640;642;649;651;105,2,105
953,2,105,0.001894668,40.37279391,2;548;550;560;558;491;490;631;636;501;502;503;504;635;640;642;649;651;105,2,105
954,2,105,4.00E-05,40.89231858,2;548;550;560;558;491;490;631;571;634;505;639;640;642;649;651;105,2,105
955,2,105,0.000562477,40.36018718,2;548;550;560;558;557;490;631;636;501;502;503;504;635;640;642;649;651;105,2,105
956,2,105,0.005087993,40.25831389,2;548;552;553;496;556;557;490;631;636;501;502;503;504;635;640;642;649;651;105,2,105
957,2,106,1.102721552,31.07220468,2;548;550;551;563;564;565;569;573;577;578;645;652;106,2,106
958,2,106,0.017278448,32.047395,2;548;547;549;551;563;564;565;569;573;577;578;645;652;106,2,106
959,2,107,0.152317128,33.12968753,2;548;550;560;558;557;490;631;571;637;644;646;653;107,2,107
960,2,107,0.204151899,33.06467278,2;548;550;553;496;556;557;490;631;636;501;571;637;644;646;653;107,2,107
961,2,107,0.089847579,33.14282555,2;548;550;560;558;491;490;631;636;501;571;637;644;646;653;107,2,107
962,2,107,0.141623436,33.14229426,2;548;550;560;558;491;490;631;571;637;644;646;653;107,2,107
963,2,107,0.27062485,33.02781424,2;548;552;553;496;556;557;490;631;571;637;644;646;653;107,2,107
964,2,107,0.191435108,33.02834553,2;548;552;553;496;556;557;490;631;636;501;571;637;644;646;653;107,2,107
965,2,108,0.087878742,34.38246017,2;548;550;551;563;564;565;569;573;577;578;645;652;452;654;108,2,108
966,2,108,0.002121258,35.3576505,2;548;547;549;551;563;564;565;569;573;577;578;645;652;452;654;108,2,108
967,2,109,0.008991808,36.25452797,2;548;550;560;558;557;490;631;571;637;644;646;653;655;109,2,109
968,2,109,0.011694731,36.18951322,2;548;550;553;496;556;557;490;631;636;501;571;637;644;646;653;655;109,2,109
969,2,109,0.001434541,36.48274313,2;548;550;551;563;564;565;569;573;577;578;645;652;452;451;655;109,2,109
970,2,109,0.008171241,36.2671347,2;548;550;560;558;491;490;631;571;637;644;646;653;655;109,2,109
971,2,109,0.015859737,36.15265468,2;548;552;553;496;556;557;490;631;571;637;644;646;653;655;109,2,109
972,2,109,0.002209041,36.26766599,2;548;550;560;558;491;490;631;636;501;571;637;644;646;653;655;109,2,109
973,2,109,0.011638901,36.15318597,2;548;552;553;496;556;557;490;631;636;501;571;637;644;646;653;655;109,2,109
974,2,110,1.104994752,30.35208673,2;548;550;551;563;564;565;568;574;575;580;579;656;110,2,110
975,2,110,0.015005248,31.32727706,2;548;547;549;551;563;564;565;568;574;575;580;579;656;110,2,110
976,2,111,0.196552591,31.75093975,2;548;550;551;563;564;565;568;574;575;580;579;647;657;111,2,111
977,2,111,0.003447409,32.72613008,2;548;547;549;551;563;564;565;568;574;575;580;579;647;657;111,2,111
978,2,112,0.08806728,33.47627502,2;548;550;551;563;564;565;568;574;575;580;579;656;658;112,2,112
979,2,112,0.00193272,34.45146534,2;548;547;549;551;563;564;565;568;574;575;580;579;656;658;112,2,112
980,2,113,1.053263783,34.9236773,2;548;550;551;563;564;565;568;574;575;580;579;647;657;659;113,2,113
981,2,113,0.026736217,35.89886762,2;548;547;549;551;563;564;565;568;574;575;580;579;647;657;659;113,2,113
982,2,114,0.029563274,30.73818668,2;548;550;551;563;564;565;568;574;575;581;582;660;114,2,114
983,2,114,0.000436726,31.713377,2;548;547;549;551;563;564;565;568;574;575;581;582;660;114,2,114
984,2,115,0.058672179,33.72900405,2;548;550;551;563;564;565;568;574;575;581;582;660;661;115,2,115
985,2,115,0.001327821,34.70419438,2;548;547;549;551;563;564;565;568;574;575;581;582;660;661;115,2,115
986,2,116,0.029104403,37.46259339,2;548;550;551;563;564;565;569;573;577;578;645;652;452;654;662;116,2,116
987,2,116,0.000895597,38.43778372,2;548;547;549;551;563;564;565;569;573;577;578;645;652;452;654;662;116,2,116
988,2,117,0.000932638,39.18878463,2;548;550;560;558;557;490;631;571;637;644;646;653;655;663;117,2,117
989,2,117,0.001091636,39.12376988,2;548;550;553;496;556;557;490;631;636;501;571;637;644;646;653;655;663;117,2,117
990,2,117,0.005976323,39.10842623,2;548;550;551;563;564;565;569;573;577;578;645;652;452;451;450;449;663;117,2,117
991,2,117,0.000881014,39.20139136,2;548;550;560;558;491;490;631;571;637;644;646;653;655;663;117,2,117
992,2,117,0.001118389,39.08691134,2;548;552;553;496;556;557;490;631;571;637;644;646;653;655;663;117,2,117
993,2,118,0.028948281,40.46467196,2;548;550;551;563;564;565;569;573;577;578;645;652;452;654;662;664;118,2,118
994,2,118,0.001051719,41.43986229,2;548;547;549;551;563;564;565;569;573;577;578;645;652;452;654;662;664;118,2,118
995,2,119,0.000885373,42.18579186,2;548;550;560;558;557;490;631;571;637;644;646;653;655;663;665;119,2,119
996,2,119,0.000946827,42.12077711,2;548;550;553;496;556;557;490;631;636;501;571;637;644;646;653;655;663;665;119,2,119
997,2,119,0.006327592,42.04281333,2;548;550;551;563;564;565;569;573;577;578;645;652;452;451;450;449;448;665;119,2,119
998,2,119,0.000871909,42.19839859,2;548;550;560;558;491;490;631;571;637;644;646;653;655;663;665;119,2,119
999,2,119,0.000968299,42.08391857,2;548;552;553;496;556;557;490;631;571;637;644;646;653;655;663;665;119,2,119
1000,2,120,0.019429696,36.7727617,2;548;550;551;563;564;565;568;574;575;580;579;656;658;510;666;120,2,120
1001,2,120,0.000570304,37.74795202,2;548;547;549;551;563;564;565;568;574;575;580;579;656;658;510;666;120,2,120
1002,2,121,0.019375519,38.20843044,2;548;550;551;563;564;565;568;574;575;580;579;647;657;659;509;667;121,2,121
1003,2,121,0.000624481,39.18362076,2;548;547;549;551;563;564;565;568;574;575;580;579;647;657;659;509;667;121,2,121
1004,2,122,0.985531575,39.70294559,2;548;550;551;563;564;565;568;574;575;580;579;656;658;510;666;668;122,2,122
1005,2,122,0.034468425,40.67813591,2;548;547;549;551;563;564;565;568;574;575;580;579;656;658;510;666;668;122,2,122
1006,2,123,1.947014499,41.14421242,2;548;550;551;563;564;565;568;574;575;580;579;647;657;659;509;667;669;123,2,123
1007,2,123,0.072985501,42.11940274,2;548;547;549;551;563;564;565;568;574;575;580;579;647;657;659;509;667;669;123,2,123
1008,2,124,0.009686116,38.28000999,2;548;550;551;563;564;565;568;574;575;581;582;660;661;512;670;124,2,124
1009,2,124,0.000313884,39.25520032,2;548;547;549;551;563;564;565;568;574;575;581;582;660;661;512;670;124,2,124
1010,2,125,0.00058406,34.336659,2;548;552;435;554;622;623;681;487;488;405;404;675;676;671;125,2,125
1011,2,125,0.011454364,32.77616947,2;548;618;434;619;614;439;615;610;611;680;404;675;676;671;125,2,125
1012,2,125,0.004806385,32.80250978,2;548;552;619;614;439;615;610;611;680;404;675;676;671;125,2,125
1013,2,125,8.76E-05,33.25020223,2;548;552;435;554;614;439;615;610;679;680;404;675;676;671;125,2,125
1014,2,125,0.014881369,32.77523606,2;548;552;619;614;439;615;610;679;680;404;675;676;671;125,2,125
1015,2,125,0.018186182,32.74889575,2;548;618;434;619;614;439;615;610;679;680;404;675;676;671;125,2,125
1016,2,126,0.000230116,37.25801603,2;548;552;435;554;622;623;681;487;488;405;404;675;676;671;672;126,2,126
1017,2,126,0.002267145,35.6975265,2;548;618;434;619;614;439;615;610;611;680;404;675;676;671;672;126,2,126
1018,2,126,0.000964451,35.72386682,2;548;552;619;614;439;615;610;611;680;404;675;676;671;672;126,2,126
1019,2,126,5.71E-05,36.17155927,2;548;552;435;554;614;439;615;610;679;680;404;675;676;671;672;126,2,126
1020,2,126,0.002978218,35.6965931,2;548;552;619;614;439;615;610;679;680;404;675;676;671;672;126,2,126
1021,2,126,0.003503017,35.67025278,2;548;618;434;619;614;439;615;610;679;680;404;675;676;671;672;126,2,126
1022,2,127,0.048405953,32.73959817,2;548;552;435;554;622;623;681;487;682;406;677;678;673;127,2,127
1023,2,127,0,35.64275752,2;548;618;434;619;614;439;615;610;611;680;404;675;677;678;673;127,2,127
1024,2,127,0.011594047,32.85315676,2;548;552;435;554;625;555;624;623;681;487;682;406;677;678;673;127,2,127
1025,2,128,0.032247529,35.80571344,2;548;552;435;554;622;623;681;487;682;406;677;678;673;674;128,2,128
1026,2,128,0,38.82973894,2;548;618;434;619;614;439;615;610;611;680;404;675;676;671;672;674;128,2,128
1027,2,128,0.007752471,35.91927204,2;548;552;435;554;625;555;624;623;681;487;682;406;677;678;673;674;128,2,128
1028,2,129,0,28.5766199,2;548;552;435;554;622;623;681;487;488;405;404;675;129,2,129
1029,2,129,0.204684124,27.01613037,2;548;618;434;619;614;439;615;610;611;680;404;675;129,2,129
1030,2,129,0.082911179,27.04247069,2;548;552;619;614;439;615;610;611;680;404;675;129,2,129
1031,2,129,0,27.49016313,2;548;552;435;554;614;439;615;610;679;680;404;675;129,2,129
1032,2,129,0.258494952,27.01519697,2;548;552;619;614;439;615;610;679;680;404;675;129,2,129
1033,2,129,0.323909745,26.98885665,2;548;618;434;619;614;439;615;610;679;680;404;675;129,2,129
1034,2,130,0,31.34155306,2;548;552;435;554;622;623;681;487;488;405;404;675;676;130,2,130
1035,2,130,0.039440903,29.78106353,2;548;618;434;619;614;439;615;610;611;680;404;675;676;130,2,130
1036,2,130,0.016275362,29.80740385,2;548;552;619;614;439;615;610;611;680;404;675;676;130,2,130
1037,2,130,0,30.2550963,2;548;552;435;554;614;439;615;610;679;680;404;675;676;130,2,130
1038,2,130,0.050556021,29.78013013,2;548;552;619;614;439;615;610;679;680;404;675;676;130,2,130
1039,2,130,0.063727714,29.75378981,2;548;618;434;619;614;439;615;610;679;680;404;675;676;130,2,130
1040,2,131,0.589990323,26.97623347,2;548;552;435;554;622;623;681;487;682;406;677;131,2,131
1041,2,131,0,29.87939282,2;548;618;434;619;614;439;615;610;611;680;404;675;677;131,2,131
1042,2,131,0.140009677,27.08979207,2;548;552;435;554;625;555;624;623;681;487;682;406;677;131,2,131
1043,2,132,1.905505871,29.85342231,2;548;552;435;554;622;623;681;487;682;406;677;678;132,2,132
1044,2,132,0,32.75658166,2;548;618;434;619;614;439;615;610;611;680;404;675;677;678;132,2,132
1045,2,132,0.454494129,29.96698091,2;548;552;435;554;625;555;624;623;681;487;682;406;677;678;132,2,132
1046,2,133,1.473230098,21.98449583,2;548;552;435;554;614;439;615;610;679;133,2,133
1047,2,133,5.536715293,21.48318935,2;548;618;434;619;614;439;615;610;679;133,2,133
1048,2,133,4.610054609,21.50952967,2;548;552;619;614;439;615;610;679;133,2,133
1049,2,134,0.681357525,24.30151965,2;548;552;435;554;614;439;615;610;679;680;134,2,134
1050,2,134,1.064600805,23.82748689,2;548;618;434;619;614;439;615;610;611;680;134,2,134
1051,2,134,0.482815359,23.85382721,2;548;552;619;614;439;615;610;611;680;134,2,134
1052,2,134,1.513346341,23.82655349,2;548;552;619;614;439;615;610;679;680;134,2,134
1053,2,134,1.357879969,23.80021317,2;548;618;434;619;614;439;615;610;679;680;134,2,134
1054,2,135,8.270716198,20.37074657,2;548;552;435;554;622;623;681;135,2,135
1055,2,135,0,27.1751766,2;548;550;553;496;556;557;630;626;627;486;691;681;135,2,135
1056,2,135,1.929283802,20.48430517,2;548;552;435;554;625;555;624;623;681;135,2,135
1057,2,136,6.377272795,23.7940438,2;548;552;435;554;622;623;681;487;682;136,2,136
1058,2,136,0,28.53893726,2;548;550;553;496;556;557;630;626;627;486;535;487;682;136,2,136
1059,2,136,1.502727205,23.9076024,2;548;552;435;554;625;555;624;623;681;487;682;136,2,136
1060,2,137,0.011468188,35.23815034,2;548;552;435;554;622;623;681;691;692;407;687;688;683;137,2,137
1061,2,137,0,36.25872962,2;548;550;553;496;556;557;630;626;627;486;691;692;407;687;688;683;137,2,137
1062,2,137,0.078531812,34.43267516,2;548;552;435;554;437;438;535;486;691;692;407;687;688;683;137,2,137
1063,2,138,0.270568939,38.261149,2;548;552;435;554;622;623;681;691;692;407;687;688;683;684;138,2,138
1064,2,138,0,39.28172827,2;548;550;553;496;556;557;630;626;627;486;691;692;407;687;688;683;684;138,2,138
1065,2,138,1.759431061,37.45567381,2;548;552;435;554;437;438;535;486;691;692;407;687;688;683;684;138,2,138
1066,2,139,0.001270299,38.23006795,2;548;552;435;554;622;623;681;691;692;407;687;688;683;685;139,2,139
1067,2,139,0,39.22829551,2;548;550;553;496;556;557;630;626;627;486;691;692;407;687;689;690;685;139,2,139
1068,2,139,0.031459402,37.40224105,2;548;552;435;554;437;438;535;486;691;692;407;687;689;690;685;139,2,139
1069,2,139,0.001327452,38.20771623,2;548;552;435;554;622;623;681;691;692;407;687;689;690;685;139,2,139
1070,2,139,0.005942847,37.42459277,2;548;552;435;554;437;438;535;486;691;692;407;687;688;683;685;139,2,139
1071,2,140,0.001102097,41.17284566,2;548;552;435;554;622;623;681;691;692;407;687;688;683;685;686;140,2,140
1072,2,140,0,42.17107321,2;548;550;553;496;556;557;630;626;627;486;691;692;407;687;689;690;685;686;140,2,140
1073,2,140,0.023295807,40.34501875,2;548;552;435;554;437;438;535;486;691;692;407;687;689;690;685;686;140,2,140
1074,2,140,0.001141834,41.15049394,2;548;552;435;554;622;623;681;691;692;407;687;689;690;685;686;140,2,140
1075,2,140,0.004460262,40.36737047,2;548;552;435;554;437;438;535;486;691;692;407;687;688;683;685;686;140,2,140
1076,2,141,0.095626917,29.36629171,2;548;552;435;554;622;623;681;691;692;407;687;141,2,141
1077,2,141,0,30.38687099,2;548;550;553;496;556;557;630;626;627;486;691;692;407;687;141,2,141
1078,2,141,0.754373083,28.56081653,2;548;552;435;554;437;438;535;486;691;692;407;687;141,2,141
1079,2,142,0.20229826,32.20630759,2;548;552;435;554;622;623;681;691;692;407;687;688;142,2,142
1080,2,142,0,33.22688686,2;548;550;553;496;556;557;630;626;627;486;691;692;407;687;688;142,2,142
1081,2,142,1.47770174,31.4008324,2;548;552;435;554;437;438;535;486;691;692;407;687;688;142,2,142
1082,2,143,0,32.93337327,2;548;552;435;554;622;623;681;691;692;694;408;689;143,2,143
1083,2,143,0,33.32844647,2;548;550;553;496;556;557;630;626;627;486;691;692;407;687;689;143,2,143
1084,2,143,0.460283165,31.50239201,2;548;552;435;554;437;438;535;486;691;692;407;687;689;143,2,143
1085,2,143,0.009716835,32.3078672,2;548;552;435;554;622;623;681;691;692;407;687;689;143,2,143
1086,2,144,0,35.77959408,2;548;552;435;554;622;623;681;691;692;694;408;689;690;144,2,144
1087,2,144,0,36.17466729,2;548;550;553;496;556;557;630;626;627;486;691;692;407;687;689;690;144,2,144
1088,2,144,0.116730544,34.34861283,2;548;552;435;554;437;438;535;486;691;692;407;687;689;690;144,2,144
1089,2,144,0.003269456,35.15408801,2;548;552;435;554;622;623;681;691;692;407;687;689;690;144,2,144
1090,2,145,0.671085716,23.24815337,2;548;552;435;554;622;623;681;691;145,2,145
1091,2,145,0,24.26873265,2;548;550;553;496;556;557;630;626;627;486;691;145,2,145
1092,2,145,6.898914284,22.44267819,2;548;552;435;554;437;438;535;486;691;145,2,145
1093,2,146,0.355595176,26.05336691,2;548;552;435;554;622;623;681;691;692;146,2,146
1094,2,146,0,27.07394619,2;548;550;553;496;556;557;630;626;627;486;691;692;146,2,146
1095,2,146,3.164404824,25.24789173,2;548;552;435;554;437;438;535;486;691;692;146,2,146
1096,2,147,0.483652169,26.70457582,2;548;552;435;554;622;623;627;484;480;479;693;147,2,147
1097,2,147,0,27.22090362,2;548;550;553;496;556;557;630;626;627;484;480;483;693;147,2,147
1098,2,147,11.55070192,25.95714001,2;548;552;435;554;437;438;535;486;480;483;693;147,2,147
1099,2,147,0.115645909,26.22173643,2;548;552;435;554;622;623;627;484;480;483;693;147,2,147
1100,2,147,0,26.4399794,2;548;552;435;554;437;438;535;486;480;479;693;147,2,147
1101,2,148,0.671403241,29.52382401,2;548;552;435;554;622;623;681;691;692;694;148,2,148
1102,2,148,0,30.54440328,2;548;550;553;496;556;557;630;626;627;486;691;692;694;148,2,148
1103,2,148,0.111321079,29.11427285,2;548;552;435;554;437;438;535;486;480;483;693;694;148,2,148
1104,2,148,5.157275679,28.71834882,2;548;552;435;554;437;438;535;486;691;692;694;148,2,148
1105,2,149,0.213823128,38.35264079,2;548;552;435;554;622;623;627;484;480;483;539;409;410;411;695;149,2,149
1106,2,149,0.015453685,39.35180798,2;548;550;553;496;556;557;630;626;627;484;480;483;539;409;410;411;695;149,2,149
1107,2,149,1.010723187,38.08804438,2;548;552;435;554;437;438;535;486;480;483;539;409;410;411;695;149,2,149
1108,2,150,0.005233386,41.34193972,2;548;552;435;554;622;623;627;484;480;483;539;409;410;411;695;696;150,2,150
1109,2,150,0.000565189,42.34110691,2;548;550;553;496;556;557;630;626;627;484;480;483;539;409;410;411;695;696;150,2,150
1110,2,150,0.024201424,41.0773433,2;548;552;435;554;437;438;535;486;480;483;539;409;410;411;695;696;150,2,150
1111,2,151,0.005232647,41.30248261,2;548;552;435;554;622;623;627;484;480;483;539;409;410;411;695;697;151,2,151
1112,2,151,0.000562841,42.3016498,2;548;550;553;496;556;557;630;626;627;484;480;483;539;409;410;411;695;697;151,2,151
1113,2,151,0.024204512,41.03788619,2;548;552;435;554;437;438;535;486;480;483;539;409;410;411;695;697;151,2,151
